nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Besar Nurul Iman,Masjid,"Jalan Rereng Wulung, Cibeunying Kaler, Sukaluyu, Bandung, Kota Bandung, Jawa Barat",,"4,8",117.0,,Tidak Ada,Tersedia,-6.8966898,107.6301521,Tidak Tersedia,0
Masjid Al-Mukhlishin,Masjid,"Padasuka, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat",,"5,0",3.0,,Tidak Ada,Tidak Tersedia,-6.9061761,107.6446136,Tidak Tersedia,0
Masjid Kodiklat TNI AD,Masjid,"Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat",,"4,8",153.0,,Tidak Ada,Tidak Tersedia,-6.9099575,107.6159146,Tidak Tersedia,0
Masjid Al - Hadi,Masjid,"Cicadas, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat",,"4,6",5.0,,Tidak Ada,Tidak Tersedia,-6.907628,107.6381366,Tidak Tersedia,0
Masjid Al Ihsan,Masjid,"Jl. Haur Gn. No.03/07, Cicadas, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat",,"4,9",15.0,,Tidak Ada,Tidak Tersedia,-6.9069843,107.6388787,Tidak Tersedia,0
Sekolah Menengah Atas Katolik Santa Maria 2,Sekolah Menengah Atas,"Jl. Sulaksana Baru I No.18, Cicaheum, Kec. Kiaracondong, Kota Bandung, Jawa Barat",Tutup,,22.0,(022) 7218325,Ada,Tersedia,-6.9080199,107.6512778,Tidak Tersedia,0
Ordo Santa Ursula,Gereja,"Jl. Supratman I, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",,"5,0",3.0,(022) 7207332,Ada,Tidak Tersedia,-6.9115791,107.6328367,Tidak Tersedia,0
Gereja Mahasiswa Katolik,Gereja Katolik,"Sekolah Santo Aloysius, Jl. Sultan Agung No.2, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",Tutup,"4,8",105.0,,Ada,Tersedia,-6.9057474,107.6118923,Aksebilitas Cukup,1
Biara Ursulin,Biara,"Jl. Supratman I, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",,"4,7",62.0,(022) 7107208,Ada,Tidak Tersedia,-6.9115732,107.6328457,Tidak Tersedia,0
"Gereja Katolik Paroki Santo Gabriel, Sumber Sari",Gereja Katolik,"Jl. Sumber Makmur No.4, Babakan, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat",08.00 hingga 12.00,"4,8",483.0,,Tidak Ada,Tidak Tersedia,-6.9374071,107.5721222,Aksebilitas Lengkap,3
"Gereja Katolik Paroki Santo Martinus, Margahayu",Gereja Katolik,"Jl. Hercules 4, Sulaiman, Kec. Margahayu, Kabupaten Bandung, Jawa Barat","06.00 hingga 12.00,18.00 hingga 20.00","4,7",459.0,,Ada,Tersedia,-6.985416,107.568153,Aksebilitas Lengkap,3
